web-scraper-order,web-scraper-start-url,category-link-0,category-link-0-href,category-link-1,category-link-1-href,pagination-selector,data3,data9,data10,data12,data13,data14,data15,name
1756098220-196,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=40,,0 Reviews,37% off,"₹1,590",₹998,40 MB RAM | 32 MB ROM | Expandable Upto 32 GB,13 Ratings,"KARBONN Sparkle2 Dual SIM Keypad Mobile 2''LCD,Camera,1000mAh Battery Expandable,32GB"
1756098220-197,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=40,"₹8,800",202 Reviews,28% off,"₹15,999","₹11,499",4 GB RAM | 128 GB ROM,"3,244 Ratings","Samsung Galaxy F16 5G (Glam Green, 128 GB)"
1756098220-198,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=40,"₹11,000",157 Reviews,23% off,"₹18,999","₹14,499",8 GB RAM | 128 GB ROM,"2,437 Ratings","Samsung Galaxy F16 5G (Vibing Blue, 128 GB)"
1756098220-199,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=40,,328 Reviews,,,"₹1,279",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,"4,582 Ratings",LAVA A1 vibe
1756098220-200,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=40,"₹11,850",613 Reviews,30% off,"₹19,999","₹13,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,"10,869 Ratings","REDMI 13 5G (Orchid Pink, 128 GB)"
1756098220-201,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=40,"₹7,150","1,266 Reviews",32% off,"₹13,999","₹9,499",4 GB RAM | 128 GB ROM | Expandable Upto 1500 GB,"19,312 Ratings","Samsung Galaxy F06 5G (Lit Violet, 128 GB)"
1756098220-202,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=40,,"7,511 Reviews",14% off,"₹1,049",₹899,24 MB RAM | 24 MB ROM | Expandable Upto 32 GB,"75,399 Ratings",LAVA A1 Vibe
1756098220-203,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=40,"₹17,200","1,621 Reviews",35% off,"₹33,999","₹21,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,"25,124 Ratings","Samsung Galaxy A35 5G (Awesome Navy, 128 GB)"
1756098220-204,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=40,"₹7,600",5 Reviews,16% off,"₹11,999","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,72 Ratings,"Tecno Spark Go 5G (Turquoise Green, 128 GB)"
1756098220-205,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=40,"₹4,300","1,259 Reviews",34% off,"₹8,999","₹5,899",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,"26,270 Ratings","POCO C71  - Locked with Airtel Prepaid (Cool Blue, 64 GB)"
1756098220-206,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=40,,2 Reviews,50% off,₹999,₹499,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,62 Ratings,HOTLINE Classic HC56 (Gold)
1756098220-207,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=40,,,,,,,,
1756098220-208,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=40,,,,,,,,
1756098232-209,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,"₹31,000","1,131 Reviews",33% off,"₹59,999","₹39,999",8 GB RAM | 128 GB ROM,"14,801 Ratings","Samsung Galaxy S24 FE 5G (Graphite, 128 GB)"
1756098232-210,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,"₹10,000",389 Reviews,25% off,"₹17,499","₹12,999",6 GB RAM | 128 GB ROM,"6,423 Ratings","Samsung Galaxy F16 5G (Bling Black, 128 GB)"
1756098232-211,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,,86 Reviews,21% off,"₹22,999","₹17,998",8 GB RAM | 128 GB ROM,"1,479 Ratings","REDMI Note 14 5G (Phantom Purple, 128 GB)"
1756098232-212,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,,88 Reviews,33% off,"₹1,499",₹999,32 MB RAM | 64 MB ROM | Expandable Upto 32 GB,"1,985 Ratings",Kechaoda K55
1756098232-213,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,"₹10,000",389 Reviews,25% off,"₹17,499","₹12,999",6 GB RAM | 128 GB ROM,"6,423 Ratings","Samsung Galaxy F16 5G (Glam Green, 128 GB)"
1756098232-214,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,,7 Reviews,50% off,"₹1,599",₹799,0 MB MB ROM | Expandable Upto 32 MB,23 Ratings,"IAIR Basic Feature Dual Sim Mobile Phone with 1250mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ..."
1756098232-215,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,"₹11,600",84 Reviews,25% off,"₹19,999","₹14,999",6 GB RAM | 128 GB ROM,"1,878 Ratings","REDMI Note 14 SE 5G (Mystique White, 128 GB)"
1756098232-216,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,"₹17,200","1,621 Reviews",35% off,"₹33,999","₹21,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,"25,124 Ratings","Samsung Galaxy A35 5G (Awesome Lilac, 128 GB)"
1756098232-217,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,"₹7,950",265 Reviews,25% off,"₹13,999","₹10,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,"5,157 Ratings","REDMI 14C 5G (Stargaze Black, 128 GB)"
1756098232-218,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,"₹7,950",265 Reviews,25% off,"₹13,999","₹10,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,"5,157 Ratings","REDMI 14C 5G (Stardust Purple, 128 GB)"
1756098232-219,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,"₹13,600",86 Reviews,23% off,"₹22,999","₹17,499",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,"1,181 Ratings","Samsung Galaxy F36 5G (Red, 128 GB)"
1756098232-220,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,"₹37,200",415 Reviews,37% off,"₹74,999","₹46,999",8 GB RAM | 128 GB ROM,"7,603 Ratings","Samsung Galaxy S24 5G (Amber Yellow, 128 GB)"
1756098232-221,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,"₹47,200",273 Reviews,7% off,"₹80,999","₹74,999",12 GB RAM | 256 GB ROM,"2,168 Ratings","Samsung Galaxy S25 5G (Silver Shadow, 256 GB)"
1756098232-222,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,"₹7,150",265 Reviews,26% off,"₹12,999","₹9,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,"5,157 Ratings","REDMI 14C 5G (Stargaze Black, 64 GB)"
1756098232-223,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,"₹8,800",202 Reviews,28% off,"₹15,999","₹11,499",4 GB RAM | 128 GB ROM,"3,244 Ratings","Samsung Galaxy F16 5G (Glam Green, 128 GB)"
1756098232-224,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,"₹7,150",265 Reviews,26% off,"₹12,999","₹9,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,"5,157 Ratings","REDMI 14C 5G (Stardust Purple, 64 GB)"
1756098232-225,https://www.flipkart.com/,Mobiles & Tablets,https://www.flipkart.com/mobile-phones-store?param=4111&fm=neo%2Fmerchandising&iid=M_cc88227f-0a73-4185-aef2-4bdd7ecb0b9b_2_X1NCR146KC29_MC.AH1NTIJZ241Z&otracker=hp_rich_navigation_2_2.navigationCard.RICH_NAVIGATION_Mobiles%2B%26%2BTablets_AH1NTIJZ241Z&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L0_view-all&cid=AH1NTIJZ241Z,Mobiles,"https://www.flipkart.com/mobiles/pr?sid=tyy,4io&otracker=categorytree",https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&otracker=categorytree&page=41,"₹11,000",157 Reviews,23% off,"₹18,999","₹14,499",8 GB RAM | 128 GB ROM,"2,437 Ratings","Samsung Galaxy F16 5G (Vibing Blue, 128 GB)"
